label,source_file,x_mean,x_std,x_var,x_min,x_max,x_median,x_range,x_iqr,x_skew,x_kurt,x_fft_mean,x_fft_std,x_fft_max_power,x_fft_dominant_freq,x_fft_spectral_entropy,y_mean,y_std,y_var,y_min,y_max,y_median,y_range,y_iqr,y_skew,y_kurt,y_fft_mean,y_fft_std,y_fft_max_power,y_fft_dominant_freq,y_fft_spectral_entropy,z_mean,z_std,z_var,z_min,z_max,z_median,z_range,z_iqr,z_skew,z_kurt,z_fft_mean,z_fft_std,z_fft_max_power,z_fft_dominant_freq,z_fft_spectral_entropy,magnitude_mean,magnitude_std,magnitude_var,magnitude_min,magnitude_max,magnitude_median,magnitude_range,magnitude_iqr,magnitude_skew,magnitude_kurt,magnitude_fft_mean,magnitude_fft_std,magnitude_fft_max_power,magnitude_fft_dominant_freq,magnitude_fft_spectral_entropy,corr_xy,corr_xz,corr_yz
aruki,aruki1_windowed_all.csv,-0.7978801940298508,0.35960641071911814,0.12931677063028707,-1.488022,0.604935,-0.774582,2.092957,0.387879,0.915309700203457,2.095658154053048,25.992670896687713,56.810773977751275,354.9258388469674,1.89111459806101,3.2833517308380307,0.5260512338308458,0.2608684500641273,0.06805234823886007,-0.400604,0.968399,0.539322,1.369003,0.26493800000000006,-1.3715819316185924,2.82248459621309,13.678521996010872,38.76774904027099,239.75952391929061,0.049766173633184474,2.985140228102888,-0.09482498507462687,0.25544078099155343,0.06524999259357477,-1.193054,0.325745,-0.041077,1.518799,0.150985,-2.451741116490377,6.301277121322098,13.115248511308527,39.86413260104055,234.88684186881446,0.049766173633184474,2.897890608290805,1.0595922843199146,0.24741822542836062,0.06121577827411907,0.4968277486564131,1.7577873971982503,0.9978325709311157,1.2609596485418373,0.3619918264473263,0.732165813430476,-0.03426200374149069,12.304371433097929,54.54882637519959,541.658604011213,1.89111459806101,2.8225387363624246,-0.664174621417921,-0.6308984428851508,0.6524961083553373
aruki,aruki10_windowed_all.csv,-0.7439312684210527,0.3161718137658475,0.09996461581998577,-2.170807,0.328003,-0.7600095,2.4988099999999998,0.3938404999999999,0.13968724000018987,3.541237705188531,19.09423397236702,42.21708963440648,357.557904764401,1.893434479764684,3.424234470031455,0.5903057684210526,0.3118159018105643,0.09722915662193549,-0.517334,1.285736,0.6237334999999999,1.80307,0.31629975,-1.5263135258119744,3.291746591345493,18.569009564437128,41.61703228257324,272.14360826114563,1.893434479764684,3.277959276058099,-0.0068115684210526255,0.18618320858833268,0.0346641871602466,-0.918091,0.242935,0.033058000000000004,1.1610260000000001,0.10199375000000001,-3.352544620307406,12.554399564103202,6.616979599531596,16.17461464267756,91.08300404134675,0.10519080443137134,3.1646879526573044,1.021419494017832,0.29958853006237496,0.08975328734493454,0.3688842360822701,2.2026622739117316,1.0302226899819193,1.8337780378294615,0.4425897396332238,0.26783621217629544,0.6265082004728031,17.14312577848336,64.46232717879185,602.9475454631234,1.893434479764684,2.9124700057663513,-0.6942798082285015,-0.44433807257599567,0.6634477973812458
aruki,aruki11_windowed_all.csv,-0.6698331,0.3125698222709882,0.09769989379451714,-1.655701,0.361282,-0.7042010000000001,2.016983,0.37370275,0.681028789965045,1.3801636201401588,23.545799010991804,52.63077794370748,313.91679724609884,1.8321068183085243,3.4190152809826935,0.5791308041666666,0.39188235132441934,0.15357177727955565,-0.806503,1.373932,0.6491015,2.180435,0.31660450000000007,-1.6510553306288176,2.6367036336301397,37.011946134908776,113.48709072003174,610.4667060325598,0.041638791325193734,2.9741087490205302,0.003454050000000001,0.2843018828578018,0.08082756059649124,-2.121704,0.30777,0.0816345,2.429474,0.11180175,-3.51800342316914,16.010251967903873,19.464680262463244,69.95536003135254,453.53312336781187,0.041638791325193734,2.7968536697065223,1.0191707084715338,0.2764158274064902,0.07640570964081456,0.36736483383415997,2.1416973359001967,0.9984619031597546,1.7743325020660368,0.3988119440245642,0.500901943143616,0.8678546060073029,18.41214587723737,63.4984896958503,639.8474850375338,1.8321068183085243,3.311575076676257,-0.819483485848187,-0.6460870105461224,0.7463715410360333
aruki,aruki12_windowed_all.csv,-0.769481480952381,0.27303060540035495,0.07454571148528434,-1.697861,0.140106,-0.7786105000000001,1.8379670000000001,0.38356825000000005,-0.035158888057532825,1.063088345413043,15.726277877568304,47.76024285559852,460.5765179513236,1.903486841805671,3.2199370796169426,0.5654573523809524,0.277754897954565,0.07714778333775081,-0.745483,1.156342,0.5833055,1.901825,0.32053349999999997,-1.6030898380169096,4.7267865661297055,16.278632664828212,37.4776825703525,297.0408136258925,1.903486841805671,3.385253964224135,0.12700710476190474,0.1819818608918581,0.03311739769366359,-0.915985,0.414322,0.15950750000000002,1.3303070000000001,0.11561574999999999,-3.4736267139668877,15.414110321707952,6.980976614599134,14.469314448866774,65.52245208668265,0.1903486841805671,3.463495510140004,1.0151349858598162,0.2859997847146369,0.08179587685681865,0.31232718963772593,1.7569492490000957,1.0168006265853373,1.4446220593623698,0.43980987073595557,0.014037003710181345,-0.5562046380074785,17.259695152281683,72.00815359167325,708.9967354860328,1.903486841805671,2.8254893687404685,-0.6640775256845142,-0.4645213889993996,0.5993421936272474
aruki,aruki2_windowed_all.csv,-0.8697989552238806,0.36643480539620277,0.134274466605753,-1.8909,0.620514,-0.860764,2.5114140000000003,0.44027700000000003,0.5522750214386771,1.603377143908217,26.98916778775634,61.42091673234942,431.1274141425908,1.8912091868970062,3.2989637673122334,0.4680771094527363,0.24381730991311507,0.059446880613268,-0.545959,0.972092,0.478073,1.5180509999999998,0.295502,-1.0717649217414345,2.577597717043985,11.948823003266858,28.08726349868462,150.3095217790168,0.04976866281307911,3.2681088056165692,-0.11649131343283584,0.26433482025884575,0.06987289720127629,-1.406723,0.271591,-0.062149,1.6783139999999999,0.14068599999999998,-2.6224948122657925,7.9354000506672175,14.044452337456532,41.6392322450909,243.33713153917932,0.04976866281307911,2.9531628417053724,1.0843290919447246,0.2758777429169773,0.07610852903696581,0.5449087081502736,2.019291289074709,1.0221289059399503,1.4743825809244355,0.42865454243050394,0.7072709840400917,0.050759493663369515,15.297814336430132,62.78958502539127,613.0289816606722,1.8912091868970062,2.876293209166321,-0.5419753038331887,-0.5288308702798052,0.5455933130222711
aruki,aruki3_windowed_all.csv,-0.8666163364928909,0.32411352972694996,0.10504958015206248,-1.703064,0.384918,-0.834747,2.087982,0.38544500000000004,0.38963269039130993,1.890658345630405,22.16546141208516,49.96501633814691,339.2429934119047,0.9481833596980984,3.485795608296324,0.4846659146919431,0.21106433802695002,0.04454815478675462,-0.413071,1.025589,0.485489,1.43866,0.25724800000000003,-0.736564790410556,2.1295436220313735,9.399660660005212,18.394541206312738,105.25622619559047,1.943775887381102,3.603002660438676,-0.08700028436018957,0.22936317745526605,0.05260746717237587,-1.356781,0.277771,-0.039856,1.634552,0.1416855,-2.7732553209496174,9.535407194353311,11.100175573371306,25.343157275723737,147.97075886723886,0.047409167984904924,3.3833771708536298,1.0615811097395607,0.26097738691613903,0.06810919648157614,0.6691397350636114,1.9108434692951697,0.988588043236413,1.2417037342315584,0.38975800560614626,0.9595802749645943,0.5898348670048579,14.371040457612567,51.06276621600645,390.7018313967953,1.8963667193961968,2.9376513901097945,-0.5228324282156759,-0.5322625458359674,0.434451490184934
aruki,aruki4_windowed_all.csv,-0.9087473175355449,0.3718317111322304,0.13825882140352244,-1.741211,0.660385,-0.904846,2.401596,0.41136949999999994,0.9559051255693405,2.844470366558363,29.172611316143232,67.03217893372667,461.1832087544322,0.9481833596980984,3.39784879235324,0.4498556398104265,0.21076319669699525,0.04442112508193631,-0.398209,0.920044,0.468384,1.318253,0.29239699999999996,-0.8511247548640869,1.9943703505747474,9.372857392288555,27.248405878647475,236.9446255365537,0.9481833596980984,3.240868177614989,-0.04266900947867298,0.20683277933648975,0.04277979860805706,-1.116608,0.290497,-0.011856,1.407105,0.11978150000000001,-2.824176020833082,10.234720951221377,9.026537506300032,22.073643670882287,114.12427811032452,0.047409167984904924,3.2490819496045544,1.0895013629972077,0.26021400898070157,0.06771133046980865,0.48765617921031207,1.8682690575623737,1.0421338869041732,1.3806128783520617,0.3775685579286018,0.5851173419619217,-0.01563005993138722,14.28709072912962,56.360396342169196,526.9085180765804,1.8963667193961968,2.8843881507731544,-0.32307906139963183,-0.616113117904488,0.40124520763517046
aruki,aruki5_windowed_all.csv,-0.5999214277777778,0.3196516211457506,0.10217715890110646,-1.431137,0.354538,-0.541939,1.7856750000000001,0.41686199999999995,0.04295606466351381,0.40557762813495346,18.47428921442001,47.206530618521775,400.72330734169384,0.9393540898791772,3.1815460591548224,0.7983412277777777,0.419373034967954,0.17587374245823273,-0.445312,1.892609,0.8465275,2.337921,0.50658725,-0.6442590593610613,0.6034683732267285,31.83390029464063,71.87154688638795,365.6593944630464,1.9339643026924238,3.1673079429218634,-0.1127249111111111,0.30789992074860567,0.09480236119699767,-1.423721,0.258804,-0.031998,1.682525,0.2051165,-2.24842464665378,5.2822366819103435,17.159978276508923,55.80010039239973,415.9555328840889,0.05525612293406925,2.717017101580646,1.1302557788542977,0.32224520292486464,0.10384197080808719,0.3649095042788006,2.1986716421298564,1.137841011331139,1.8337621378510558,0.44836422969860923,0.3071145185828141,0.3254346348157844,18.762378571361193,55.773470715808315,461.97032946126603,1.9339643026924238,3.0453362210729007,-0.44521772217896677,-0.3447492151420635,0.5029731998509159
aruki,aruki6_windowed_all.csv,-0.6617302315789473,0.3452838520006417,0.11922093845240103,-1.356171,0.407578,-0.630371,1.763749,0.5111807500000001,0.18389455481216227,0.11490064046606685,22.77155376496404,95.12453374150017,920.7468006427448,0.946467023887025,2.782919102475557,0.8850977421052633,0.30977446450330404,0.09596021885830876,-0.243286,1.367371,0.928467,1.6106569999999998,0.35207725,-1.691655560235519,3.844231621932534,18.32859263005981,37.67851811978443,208.65567352781255,0.15774450398117082,3.3689661947328684,-0.15777275263157894,0.2541071427814812,0.06457044001256808,-1.270584,0.277664,-0.0927125,1.548248,0.177212,-1.927896687355911,4.078498064284407,12.331800765758292,35.57703885772569,228.69784279050623,0.05258150132705694,2.9012005698592667,1.212632857262567,0.23294532711135774,0.054263525423017454,0.696735506826658,1.645783115247875,1.2156112898596314,0.949047608421217,0.33593409479770453,-0.24929677140687667,-0.6967322410434011,10.364378528410866,30.97340734764325,267.477809613146,1.89293404777405,3.186055760137426,-0.2855502929125124,-0.2663401289078884,0.5961065719816012
aruki,aruki7_windowed_all.csv,-0.5999214277777778,0.3196516211457506,0.10217715890110646,-1.431137,0.354538,-0.541939,1.7856750000000001,0.41686199999999995,0.04295606466351381,0.40557762813495346,18.47428921442001,47.206530618521775,400.72330734169384,0.9393540898791772,3.1815460591548224,0.7983412277777777,0.419373034967954,0.17587374245823273,-0.445312,1.892609,0.8465275,2.337921,0.50658725,-0.6442590593610613,0.6034683732267285,31.83390029464063,71.87154688638795,365.6593944630464,1.9339643026924238,3.1673079429218634,-0.1127249111111111,0.30789992074860567,0.09480236119699767,-1.423721,0.258804,-0.031998,1.682525,0.2051165,-2.24842464665378,5.2822366819103435,17.159978276508923,55.80010039239973,415.9555328840889,0.05525612293406925,2.717017101580646,1.1302557788542977,0.32224520292486464,0.10384197080808719,0.3649095042788006,2.1986716421298564,1.137841011331139,1.8337621378510558,0.44836422969860923,0.3071145185828141,0.3254346348157844,18.762378571361193,55.773470715808315,461.97032946126603,1.9339643026924238,3.0453362210729007,-0.44521772217896677,-0.3447492151420635,0.5029731998509159
aruki,aruki8_windowed_all.csv,-0.35526759999999996,0.44679800708753414,0.1996284591373922,-1.49469,0.41391,-0.22758499999999998,1.9086,0.5839455,-0.6662600516831755,-0.2829624560414534,36.131838994698384,174.73001277097785,1612.0005025963264,0.05540080470442588,2.235238018779472,0.12163952777777778,0.5420293845725572,0.2937958537401052,-0.486526,1.505402,-0.1628875,1.991928,0.9271395,0.8836400932216965,-0.6310312359732237,53.175966647093006,334.76506609089284,3073.438788651481,0.05540080470442588,1.4293486260575305,-0.6699214611111112,0.4467113815392528,0.1995510583967079,-1.523743,0.449661,-0.7558595,1.973404,0.7894175000000002,0.32665670872075137,-0.9427384407523034,36.078406901147254,194.84253743310236,1782.9727073051902,0.05540080470442588,1.929097266606746,1.0952492475492088,0.28249593897416814,0.07980395553689693,0.42246049016683207,1.9266307901271587,1.1000603351536429,1.5041702999603266,0.38914782214361543,0.2297427698954901,0.17861990872421352,14.430963925764585,43.870084987374014,374.38508968261544,1.828226555246054,3.096564990028729,-0.7057828235998349,-0.6293357262557197,0.7937974944002686
aruki,aruki9_windowed_all.csv,-0.7510185250000001,0.33675179708343644,0.11340177283892396,-1.596664,0.233978,-0.788597,1.830642,0.40261875,0.7308048968817111,0.8359416181356241,22.790666811569725,51.85289475095555,316.98699287188026,1.8486994074520438,3.207881688224413,0.47021072500000005,0.38249358014523716,0.14630133885232094,-0.721497,1.00621,0.5728225,1.727707,0.30666750000000004,-1.7888359583039237,2.7074626843613725,29.407326466480562,96.23509042470928,517.2852791180183,0.1498945465501657,2.611402684248874,-0.045496840000000004,0.2242383647618752,0.050282844231079794,-0.915894,0.16861,0.014984500000000001,1.084504,0.10987450000000001,-2.6305425480792066,6.335149488765169,10.096607180558443,36.91521541426738,229.97161052859428,0.049964848850055234,2.369123508927383,1.012075119702344,0.26775990796223664,0.07169536831194545,0.32105191842130454,1.6367362413147086,1.0117267060469024,1.315684322893404,0.3938389056149775,-0.13092818817875485,-0.5146349096685752,14.40781412536756,54.01838218792271,416.95151675978263,1.8486994074520438,2.8421001428722494,-0.795464373297597,-0.6098363652518947,0.792577243002945
kudari,kudari1_windowed_all.csv,-0.902059256198347,0.5642852301205559,0.31841782093220866,-2.363327,0.367172,-0.727646,2.730499,0.8315890000000001,-0.43269323576994423,-0.34487132230286655,38.52855633279727,62.0156516983307,294.86803910606636,1.9020945092871828,3.2267286629670475,0.3898408595041322,0.46651650225139063,0.21763764687287174,-0.318756,1.981552,0.288727,2.300308,0.5887,1.0230847348867882,0.725246052758115,26.334155271617483,42.34626451958461,210.0535812344329,1.9020945092871828,3.3050498109990616,-0.14106671900826448,0.2702722108106388,0.07304706793647037,-1.066757,0.472244,-0.086197,1.5390009999999998,0.229462,-1.1234022647200947,1.768201225764959,8.838695220312918,16.892691572975323,99.99258100835492,0.16539952254671156,3.134904417187931,1.1019412871985468,0.615230703683026,0.37850881875431136,0.18506897003279615,3.0201086940163266,0.9192356695391014,2.8350397239835305,1.0282480955168631,0.9319593162266384,0.0810389470860482,45.79956706927168,100.9303595419298,512.8356099355702,1.9020945092871828,2.8758486857769117,-0.7662078622283403,-0.1341970630335238,0.0020857592643797208
kudari,kudari10_windowed_all.csv,-0.63375024375,0.3477082944462047,0.1209010580266886,-2.014374,0.356979,-0.636368,2.371353,0.39006850000000004,-0.5396367087211802,1.9047012946075155,19.466464499416034,38.34608751028581,230.48956320347497,2.1236643620364553,3.321543801798062,0.62452115,0.46895284086094385,0.21991676695154974,-0.674454,1.754974,0.7153400000000001,2.429428,0.4750447499999999,-0.6249971530674474,0.8298829631989935,35.396835781362526,84.14151621877954,377.94140216897875,0.06246071653048398,2.8887759427295348,0.05235350625,0.31032123359226704,0.09629926801822637,-1.059219,0.663406,0.1268995,1.7226249999999999,0.17375949999999998,-1.686531553257239,2.8777279614417477,15.502560150907078,53.31548209549541,353.13486982370034,0.12492143306096797,2.42742795430999,1.032335103177667,0.4050949403801266,0.16410191072157831,0.40806010437801926,2.3773292430290343,0.9908920135051453,1.969269138651015,0.41709165343897925,0.8047054923987599,0.6778024427169691,26.40886076329487,84.36778301210971,568.4334928414877,2.1236643620364553,2.775148344571344,-0.7640619939241244,-0.5511008980060375,0.6823959898747801
kudari,kudari11_windowed_all.csv,-0.7075475,0.3443325919807932,0.11856493390021142,-1.715179,0.245728,-0.66201,1.960907,0.41427275,-0.26759250207050067,0.7320315577679466,17.888126915496247,38.69207432300085,273.4645955986988,1.9320366644310307,3.3166620513757725,0.58467106,0.380969245593416,0.1451375660880165,-0.498779,1.525345,0.602646,2.024124,0.46277599999999997,-0.482384793977518,0.7726623314602863,21.91733568774962,51.172654886802455,302.5646359367346,1.9320366644310307,2.9731243782754153,0.04229939333333334,0.27872156434023376,0.07768571042826707,-0.9534,0.594437,0.086319,1.547837,0.17465975,-1.9470439724181872,4.429167930372516,11.725438303798649,32.157364506912174,198.30606611796983,0.13324390789179522,2.749786773085478,1.0169451689138815,0.38754228728419643,0.15018902443346666,0.2966520109707669,2.304716549056955,0.9976307259750561,2.008064538086188,0.4922073463357757,0.5772634010222304,0.12107465002652518,22.661849099238836,78.94234484743933,538.0806014081377,1.9320366644310307,2.602674286381035,-0.7678753992681611,-0.4478853061176808,0.6288057857499232
kudari,kudari12_windowed_all.csv,-0.6637793133333334,0.33669929319004077,0.11336641403467303,-1.874252,0.374054,-0.6455310000000001,2.248306,0.3622475,-0.476179250195763,1.6701172382299765,17.108529545301703,28.664793132143156,177.79703936222566,1.9320366644310307,3.4530051914187965,0.5916494666666666,0.4459502559939948,0.1988716308211095,-0.687637,1.71196,0.634987,2.399597,0.43828525000000007,-0.6861096779742588,1.1593270471749086,29.98398344410608,64.88836672343689,331.5220969998834,0.19986586183769284,3.0127433279777627,0.02541291333333334,0.2913147917474005,0.08486430789083133,-0.927216,0.514771,0.0784,1.4419870000000001,0.18219325000000003,-1.8066746767398083,3.4868042953822984,12.764739003001083,39.56865863972694,249.78144911506317,0.13324390789179522,2.5500548715525597,1.0186472958850838,0.38614065493971056,0.14910460539726864,0.21106037661768728,2.2962158480129866,0.9987528107247854,2.085155471395299,0.5149925233727314,0.8363313990586546,0.8884959062493731,22.496305851945948,58.5632784425693,432.69791494841104,1.9320366644310307,3.0432504683280333,-0.7742774835819812,-0.4571209459587685,0.6221383702081384
kudari,kudari2_windowed_all.csv,-0.9059248738738739,0.603685704370308,0.3644364296610749,-2.602539,0.505096,-0.752518,3.107635,0.8722000000000001,-0.4596129899611962,0.10168965989410106,40.452443692379305,68.01767392874008,359.72873985258235,1.9827029648783017,3.170980803004995,0.41344245945945945,0.4584297822341703,0.21015786523926883,-0.202621,1.828934,0.287827,2.031555,0.59449,1.099896361155724,0.7681335214902898,23.327523041558837,42.77792586997972,216.09717547577353,2.162948688958147,3.00490041142761,-0.09712615315315312,0.33618704004508626,0.11302172589427643,-1.329102,0.527802,-0.046082,1.856904,0.27652699999999997,-1.0752287892299366,1.8402421764102077,12.545411574264673,20.91251925659794,109.70861500582511,0.1802457240798456,3.125428613818511,1.134718195742528,0.6312637862887737,0.39849396787963853,0.3825754466990792,3.1873068252681604,0.92363145840806,2.8047313785690813,0.8964707807939294,1.0339107122358049,0.32731196114122474,44.232830434639894,100.11854040738343,538.9251565218835,1.9827029648783017,2.7707588664518217,-0.7584909157894901,-0.054606896312164144,-0.005187718026793744
