time,x,y,z
0.000000,0.245728,-0.498779,-0.875244
0.100000,0.207474,-0.446442,-0.882141
0.200000,0.068130,-0.411362,-0.906387
0.300000,0.196121,-0.468765,-0.953400
0.400000,-0.164001,-0.278046,-0.813538
0.500000,-0.278015,-0.156265,-0.848373
0.600000,-0.307556,-0.219925,-0.838013
0.701000,-0.295761,-0.343018,-0.617767
0.801000,-0.522690,-0.309219,-0.775391
0.901000,-0.413467,0.000427,-0.750916
1.001000,-0.438034,0.192734,-0.427948
1.101000,-0.714355,0.469666,-0.431046
1.201000,-0.893250,0.762924,-0.314270
1.301000,-1.112289,1.364410,-0.147781
1.401000,-1.306396,0.553879,-0.155243
1.501000,-0.675110,0.795120,0.248367
1.601000,-0.709671,0.749680,0.016373
1.701000,-0.680801,0.751770,0.047501
1.801000,-0.594376,0.805405,0.082504
1.902000,-0.621262,0.826035,0.129486
2.002000,-0.676117,0.741760,0.249680
2.102000,-0.648148,0.779892,0.051300
2.202000,-0.606796,0.590759,0.164688
2.302000,-0.637177,0.613831,0.076614
2.402000,-0.712524,0.982605,0.164825
2.502000,-0.726501,0.797760,0.129898
2.602000,-0.501160,0.517593,0.145432
2.702000,-0.329803,0.315430,0.123795
2.802000,-0.605118,0.662796,0.054077
2.902000,-0.795731,0.555405,0.002731
3.002000,-1.022888,1.223251,0.120880
3.102000,-0.693985,0.802643,0.432022
3.202000,-0.462540,0.387726,0.074631
3.302000,-0.377991,0.359863,0.179504
3.402000,-0.849838,0.804825,0.126663
3.502000,-0.826157,0.797653,0.359299
3.603000,-0.945297,0.965652,0.043411
3.703000,-0.453766,0.512817,0.249939
3.803000,-0.380371,0.215881,0.007950
3.903000,-0.665649,0.767960,-0.032120
4.003000,-1.225418,1.157303,0.438766
4.103000,-0.645889,0.817581,0.227188
4.203000,-0.571518,0.460938,0.007614
4.303000,-0.366501,0.270844,0.171875
4.403000,-0.537857,0.841232,-0.029449
4.503000,-1.048553,1.193344,0.281464
4.603000,-0.752335,0.715851,0.143311
4.703000,-0.366226,0.484772,0.009567
4.803000,-0.508377,0.333466,0.014145
4.904000,-0.623306,0.620804,0.080261
5.004000,-1.055466,1.080887,0.258179
5.104000,-0.685913,0.922638,0.400833
5.204000,-0.483536,0.430588,-0.097458
5.304000,-0.417114,0.240967,0.165237
5.404000,-0.958450,0.696396,-0.088882
5.504000,-1.127869,0.798737,0.273682
5.604000,-0.796768,0.851715,0.086655
5.704000,-0.446304,0.374893,0.105835
5.804000,-0.578354,0.358170,-0.009155
5.904000,-0.526581,0.496857,0.205460
6.004000,-1.012924,0.988190,0.248474
6.104000,-0.893143,0.634674,0.134918
6.204000,-0.642380,0.462082,0.111710
6.304000,-0.452606,0.219376,0.104965
6.405000,-0.685135,0.607620,-0.046234
6.505000,-1.144821,0.965500,0.161270
6.605000,-1.009369,0.988846,0.210297
6.705000,-0.434784,0.356598,0.164398
6.805000,-0.314255,0.117676,0.035233
6.905000,-0.701935,0.642151,0.095871
7.005000,-1.350586,1.039230,0.254868
7.105000,-0.943848,0.934525,0.181061
7.205000,-0.363663,0.257645,0.153610
7.305000,-0.560883,0.401443,0.085983
7.405000,-0.617462,0.402557,0.164612
7.505000,-1.408951,1.447128,-0.071838
7.605000,-1.261139,1.085419,0.371582
7.705000,-0.379578,0.326157,-0.077667
7.805000,-0.478973,0.452408,-0.003128
7.905000,-0.886078,0.716080,-0.011627
8.006000,-0.827484,0.884903,-0.134766
8.106000,-0.770950,1.009781,0.057831
8.206000,-0.616135,0.782547,-0.055984
8.306000,-0.513962,0.650818,-0.005951
8.406000,-0.604126,0.670166,-0.121689
8.506000,-0.677094,0.654892,0.065872
8.606000,-0.798141,0.796387,0.135376
8.706000,-0.799408,0.882874,0.164352
8.806000,-0.596176,0.870178,-0.037811
8.906000,-0.432404,0.582642,0.005157
9.006000,-0.340866,0.430847,0.087250
9.106000,-0.413040,0.560623,0.034073
9.206000,-0.761871,0.597672,0.076645
9.306000,-1.414215,1.454071,0.076782
9.407000,-0.720901,0.677856,0.594437
9.507000,-0.095139,0.415527,0.135040
9.607000,-0.856461,0.582672,0.160416
9.707000,-0.876770,0.621933,0.309616
9.807000,-1.134857,0.976013,0.160446
9.907000,-0.835602,0.770767,0.276688
10.007000,-0.403595,0.425293,0.036423
10.107000,-0.502701,0.176224,0.138000
10.207000,-0.572433,0.731583,0.067368
10.307000,-1.157867,0.823120,0.090652
10.407000,-0.964035,0.713928,0.458069
10.507000,-0.603241,0.329330,-0.078323
10.607000,-0.574051,0.319443,0.194901
10.707000,-0.845596,0.775253,0.324249
10.807000,-1.153900,1.139999,0.085052
10.907000,-0.650330,0.408615,0.171295
11.008000,-0.391739,0.191772,0.048691
11.108000,-0.478943,0.284760,0.056259
11.208000,-1.188568,0.906113,0.446854
11.308000,-1.119888,0.997620,-0.065781
11.408000,-0.640259,0.417206,0.273758
11.508000,-0.349136,0.150497,0.121765
11.608000,-0.825562,0.594650,0.051285
11.708000,-1.121475,0.935699,0.359772
11.808000,-0.998367,0.792389,0.071838
11.908000,-0.658371,0.548050,0.118210
12.008000,-0.408051,0.234177,0.188416
12.108000,-0.500580,0.325378,0.001190
12.208000,-1.164886,0.875046,0.135132
12.308000,-1.013611,0.912811,0.272690
12.408000,-0.796951,0.435226,0.286255
12.509000,-0.248093,0.132492,0.094330
12.609000,-0.672562,0.593506,0.085815
12.709000,-1.128281,0.895493,0.219650
12.809000,-1.018005,0.945328,-0.011505
12.909000,-0.684738,0.453995,0.172058
13.009000,-0.444839,0.257874,0.029419
13.109000,-0.438812,0.274429,0.039703
13.209000,-0.528381,0.659439,0.195969
13.309000,-1.702454,1.525345,0.294434
13.409000,-0.877960,0.697464,0.277145
13.509000,-0.442322,0.308899,0.025757
13.609000,-0.539246,0.358658,0.089462
13.709000,-0.820099,0.467804,0.248291
13.809000,-1.390579,1.154510,0.073151
13.910000,-1.093430,1.006180,0.141937
14.010000,-0.430389,0.597458,0.127914
14.110000,-0.623535,0.484970,0.025909
14.210000,-0.527832,0.870392,-0.002335
14.310000,-1.121841,1.010529,0.153442
14.410000,-0.854218,0.332291,0.296310
14.510000,-1.223587,0.522217,-0.080109
14.610000,-1.592224,0.486984,-0.020844
14.710000,-1.715179,0.466568,-0.225800
14.810000,-1.049637,0.203369,-0.023407
14.910000,-0.602158,-0.052505,-0.145065
